SampleID,histological_type,ANKS4B,MIA2,LRRC31,CLRN3,ARMC3,MS4A8B,TM4SF4,FOXA2,C10orf108,TOX3,ARHGEF38,VIL1,SERPINA4,EPS8L3,cg08839858,C1orf194,LOC285419,CCDC33,CCL15,CCDC108,C9orf171,ABCC6P1,FREM2,C2orf70,IYD,SLC6A20,RNF186,C4BPB,HGD,PCDP1,CDHR2,GJB1,CDHR5,PROM1,AQP2,SLC30A2,PPP1R9A,LOC100130933,TDGF1,DCDC2,GAL3ST1,BNC1,DNALI1,CLCA2,SLC3A1,PLCH1,HNF1A,SERPINB13,TP63,DSG3,GBP6,CALML3,DSC3,DNAH7,MIMAT0000266,CSTA,MIMAT0019731,GPR87,SOX15,GM2A,PLEKHB1,histological_type_y,PKP1,cg23889391,cg19691563,MIMAT0000728,cg17776267,cg25563233,cg09698548,cg03585419,cg08211306,MIMAT0000253,cg04006554,MIMAT0000088,MIMAT0000087,cg15961842,cg08345372,cg25379026,cg04076503,cg18115627,cg01814098,cg08273666,cg26082557,cg05963618,cg17900854,cg14114673,cg09644722,cg08967106,cg26058289,cg19908577
TCGA-VS-A8EK-01,0,0.044563606083344,0.0,0.0472292802141319,0.0441103210905303,0.0,0.0,0.0,0.0,0.0506610908258694,0.0,0.0,0.0375806401827329,0.0,0.0395873808110942,0.5154,0.0,0.0,0.0,0.0,0.0,0.0,0.1965505295456795,0.0,0.0,0.1119816980372519,0.0,0.0437029990846599,0.0,0.1810548606323254,0.1591209583717296,0.1376376506467739,0.1131879202876589,0.0398944884985909,0.1156379888918814,0.0502388149003992,0.0,0.1381457933461292,0.1212163081370631,0.0,0.3259829012533547,0.3083447432987511,0.8577562326869806,0.140979061095707,0.9062244249919796,0.1962659867582349,0.148419675211381,0.3539574669506711,0.7668840910573348,0.8464626414647153,0.8271256359143015,0.6359218104352667,0.6858293066275585,0.8521144627381859,0.1462947279271649,0.8475242397580003,0.7909228752041843,0.6019119202838591,0.7790960272273291,0.7825658984430457,0.8929480651731161,0.3716760804721711,1,0.8018752150848327,0.0127,0.6722,0.2861169415036801,0.0229,0.6146,0.5766,0.6384,0.018,0.2217334133898694,0.0148,0.0594293604569508,0.2434941294001642,0.0228,0.0285,0.0195,0.3843,0.5976,0.5534,0.0182,0.282,0.699,0.8013,0.0136,0.2781,0.0273,0.6513,0.0132
TCGA-EA-A3HU-01,0,0.0335553888106001,0.0,0.0355625812207847,0.0332140754494814,0.0633712707926459,0.0,0.0,0.0,0.0381466570961936,0.0539303580346981,0.1392776593443939,0.0695743433033923,0.0,0.0,0.0208,0.0,0.0584820503006235,0.0406879334257975,0.0596616125935184,0.1184118937234866,0.0,0.2785558744927249,0.0,0.1593802086548552,0.0,0.183422407612592,0.0,0.0300352199197313,0.0,0.1599823710885853,0.0781153882809589,0.1189378240463923,0.0908725997771806,0.0,0.0378286928623745,0.0613446082494388,0.424194257837492,0.0389741518578352,0.0,0.3148511929465364,0.0828501327844297,0.7675248492748901,0.3011282149345061,1.0,0.2025167578237446,0.6896221983626358,0.2423955551047547,0.8174613528145588,0.862571843337086,0.9018884060796236,0.824537364135283,0.8231891509737131,0.889977166205985,0.4688968875714588,0.9783574709012992,0.579655579076905,0.4673389655652046,0.8171459015872007,0.9366049879324214,0.6950738289205705,0.4594148632353874,1,0.8939997013161568,0.0131,0.4584,0.6512109920668818,0.348,0.6057,0.3689,0.4749,0.019,0.6768507698274451,0.0138,0.2364076240921435,0.2041485472376187,0.0295,0.5278,0.0251,0.4357,0.0185,0.0178,0.0188,0.0155,0.0176,0.5888,0.0182,0.0183,0.017,0.9886,0.0154
TCGA-FU-A3TX-01,0,0.0293826979740487,0.0,0.0565878542196016,0.0,0.0,0.0305294883862441,0.0,0.0,0.083793652279749,0.0477734384594601,0.1803688942441375,0.0,0.0,0.0654776904380624,0.6297,0.0,0.0512096709886289,0.035628294036061,0.0290835642990417,0.0421717602868362,0.0,0.2232381470850242,0.6932254674590521,0.1441570467312797,0.0,0.1946245845010754,0.028815262846169,0.0263002702924072,0.1082849075806822,0.574662446412116,0.0505549346294804,0.1193145983667652,0.0263041483714529,0.1517138967949511,0.0,0.0929249280572189,0.0583313339731286,0.1681510925941672,0.7055546845459325,0.0742882439199845,0.1453828694301756,0.4994459833795014,0.2103690601395926,0.4133379600227843,0.1301229592466176,0.2721195141591732,0.2824942804656771,0.2295740656186811,0.6592107602061977,0.5825383749520509,0.5943220502280172,0.7399575808213897,0.8166619930830964,0.3308807961041711,0.8621428017686612,0.7355899178868875,0.3955875974608931,0.8427033302585961,0.1105863423406369,0.2159495926680243,0.4059254088130142,1,0.6592666662337915,0.0156,0.0232,0.4937632462823932,0.3038,0.0201,0.0169,0.0145,0.3603,0.1856156576464469,0.0144,0.7155357632190105,0.7872602137674416,0.8857,0.0192,0.0162,0.0179,0.0368,0.0782,0.0177,0.0137,0.0176,0.5461,0.016,0.0148,0.038,0.5049,0.0136
TCGA-JX-A3Q0-01,0,0.0,0.0,0.0453769614213394,0.0743354014763824,0.0,0.0780303678560902,0.0351207722216384,0.0,0.0,0.0903806319029957,0.0,0.1034509368151372,0.0857071871676022,0.1750380022598135,0.0243,0.0,0.1308868794156579,0.0,0.0423799431190333,0.0,0.0,0.0,0.0,0.0,0.0459414612114249,0.0,0.0,0.0,0.2388046226074395,0.0,0.0,0.238309757635823,0.0904302378923914,0.0340595587325389,0.0,0.0,0.1879898432501599,0.0872268514582093,0.0,0.1588136015272666,0.0754160425645313,0.9040736516213136,0.5820027408611402,0.8449098777637376,0.1664103302216556,0.0,0.2987231069186642,0.723390515948079,0.9078998044676186,0.8716789395244713,0.918998579798888,0.8088157102875274,0.8468466663996048,0.3991319076857929,0.9363170256785394,0.8118430401629078,0.5539276589614562,0.8046614078055918,0.8233874402536558,0.6670909708078752,0.2851748429269531,1,0.8535085611879825,0.0174,0.0283,0.3583940562968427,0.032,0.0223,0.3136,0.025,0.0243,0.3206208054110087,0.0174,0.2751012454749642,0.2728979127228141,0.0227,0.021,0.0205,0.0201,0.0213,0.0216,0.3697,0.0164,0.0187,0.0301,0.0192,0.0173,0.0286,0.5291,0.4269
TCGA-LP-A7HU-01,1,0.0512710235903442,0.0,0.0543379172566285,0.0872152529323853,0.0,0.0,0.0,0.355618838992333,0.5550874345930988,0.1257010455300927,0.5927024438471282,0.1353520387690218,0.0,0.0455458099968297,0.5899,0.0,0.0,0.250995839112344,0.0,0.4274175542743068,0.2823235945914118,0.0,0.692392013335266,0.1188838817210938,0.1254136106119964,0.2461464511503617,0.1574025880790422,0.2974199361127037,0.1595587511080468,0.4979666653311431,0.0834264722446044,0.07886869414935,0.1729962644996395,0.7569025382705983,0.4526341850892847,0.3217728191325888,0.7985944497760716,0.2681107048720347,0.1177984155822597,0.4542142784679375,0.2203762072356027,0.2528352615284341,0.2648835134015361,0.1726562653450048,0.2074762511823004,0.6173584082673466,0.4571457551475808,0.062807383732307,0.2213219174023819,0.2283443275501028,0.3548004938588791,0.292990318377554,0.2347941620264659,0.4381113698920178,0.5925018342327741,0.3235666830258059,0.1145470015713217,0.1015697064155984,0.2154654299370593,0.3116726069246438,0.6090837934462989,0,0.161626917907395,0.0169,0.1093,0.8664821724232674,0.0166,0.0223,0.0211,0.0182,0.0198,0.3897283282355848,0.0147,0.2218427364389903,0.2657795699225889,0.0188,0.0801,0.0189,0.4599,0.0231,0.0195,0.0176,0.0211,0.0248,0.0281,0.0185,0.0188,0.0151,0.9847,0.0177
TCGA-UC-A7PG-01,0,0.1411485880565875,0.0,0.0546773474019046,0.0,0.0,0.0,0.0726810082116103,0.0,0.0,0.1051015646108122,0.0870948805882534,0.1190310831249807,0.0,0.0,0.0118,0.0563068011584939,0.2460009887884152,0.0625575589459084,0.0877035668351357,0.0,0.0603595019645208,0.0,0.4097967096680678,0.0,0.1514526691998782,0.1435345108518542,0.0,0.0,0.0462753209232082,0.0,0.1691315987835625,0.2073651188886795,0.2167818992070253,0.0934435895382778,0.0,0.0,0.0967990243122201,0.0599226256270725,0.0893010301482048,0.1105884956976454,0.0889793517914411,0.8328988104937267,0.2709946776301111,0.8489233126223509,0.2104618168359583,0.1477821768890082,0.3041439857546967,0.8742808688278652,0.8808215322628429,1.0,0.872695741537671,0.8232008366978482,1.0,0.1025089985178911,0.8536134018049071,0.8816794731868826,0.4305306599689136,0.8694137854257452,0.8200842364298897,0.7798073659198914,0.1804489010175372,1,0.9982988007194382,0.4528,0.5956,0.3492820223665597,0.385,0.0271,0.3763,0.0224,0.0268,0.4020803216416351,0.0197,0.2246247446112168,0.3815698050052245,0.0303,0.0131,0.0393,0.4519,0.0159,0.0158,0.5661,0.2402,0.0912,0.4107,0.0157,0.0162,0.0146,0.581,0.0616
TCGA-DG-A2KJ-01,0,1.0,0.0,0.4771127102042399,0.9612336397808072,0.3130080909729371,0.5994371392985159,0.6412261870805999,0.5543745892661556,0.7349811191211808,0.6306421372370824,0.3429264374208298,0.8029292835756398,0.7753476346866047,0.8484136596785863,0.0245,0.768421052631579,0.5935760649410714,0.1977253814147018,0.9012281941198848,0.4272993525170407,0.4666031453745436,0.6414555082648719,0.2561331352369909,0.9926538675226864,0.6430920891140632,0.5351300267222837,0.4925516449198628,0.606388729625686,0.978224826816376,0.5934732962057775,0.7325743595075334,0.9296742540277996,0.8745002949079232,0.9129985368729844,0.2636041965400208,0.6167894428043249,0.7358845169545746,0.9863213162146076,0.4019514714426686,0.20473305112101,0.8928627220348638,0.1451849437836076,0.8622079867418809,0.1453413383790437,0.7984866554262449,0.4728811568916924,0.9999999999999998,0.0,0.0,0.0,0.1271757980602479,0.2970744789627751,0.0828025477707006,0.419923777260216,0.1765589968453434,0.4156271288245593,0.1029928028128002,0.176524380546455,0.0,0.5210667006109981,0.686795286750862,1,0.2308046932322137,0.0152,0.0671,0.6189146034255362,0.0238,0.0193,0.0149,0.0177,0.0194,0.6780539010428985,0.0131,0.7251934000057505,0.7638686350889172,0.5766,0.0213,0.0496,0.0179,0.0349,0.0255,0.0182,0.0138,0.0194,0.0416,0.0173,0.0171,0.0149,0.9898,0.0115
TCGA-EK-A3GK-01,1,0.0,0.1082984392843547,0.0827724654266152,0.0,0.7151515734585302,0.0326782471452884,0.1489949409274466,0.0,0.5210706446545788,0.2989544699072368,0.4632341582475978,0.026522517517054,0.0,0.5220006665637016,0.0224,0.430380505343054,0.0990383235251901,0.2825298196948682,0.1797909533902143,0.081559212513626,0.5269412356675623,0.4863901811343166,0.336271561095811,0.5437496141737144,0.0609738136616689,0.6104493906015772,0.3033544519625967,0.8350806781882217,0.1545930595226369,0.3458772386714211,0.0,0.419751165133632,0.0699177534569762,0.7076439287508097,0.0640622259818232,0.6645184722985369,0.7635856525911708,0.4257291046679705,0.0,0.7541063737560985,0.2211756705843433,0.494981261202542,0.8189438123466232,0.1084282132030876,0.1783772669325986,0.6779543014360488,0.3672560886274244,0.484130193725132,0.2059755880784499,0.4509284820434779,0.0877455913103674,0.0498688277465834,0.7217682169611025,0.6863857717552404,0.6105673914704166,0.3329792922596855,0.0715344268947272,0.4647889563917428,0.1881501112110169,0.0508316361167684,0.6792219331090943,0,0.5971793856203209,0.0158,0.3178,0.502732021495546,0.0128,0.0191,0.0304,0.0463,0.0162,0.7566638338772795,0.0142,0.7359274615700733,0.7494295131671806,0.0225,0.0272,0.0122,0.3574,0.0312,0.0247,0.0187,0.016,0.0415,0.0181,0.02,0.0164,0.0219,0.989,0.0128
TCGA-4J-AA1J-01,0,0.1961164693179115,0.0,0.4399790523110344,0.046483402019836,0.0857104374512954,0.0,0.0,0.2101467688937568,0.4719491516607891,0.2945578398382171,0.3878487348225043,0.5253727196962682,0.0691697916909292,0.511408806769686,0.0256,0.0889743333666234,0.3418018276637481,0.0569431345353675,0.0806930782747314,0.156288990162987,0.0549423490744805,0.0,0.26172271343673,0.0633619359219705,0.2465168340746413,0.2651453431532295,0.2152215661288296,0.1350479154721926,0.3455875110804688,0.1651508473897191,0.103102608755924,0.310281843573131,0.3578216134740153,0.2040589036010394,0.3289146559105398,0.110824478240219,0.6320377479206654,0.1264773403622141,0.2738976860860824,0.0,0.2307140953658693,0.925036662864592,0.4688944131051406,0.8596083463731774,0.2150676481473866,0.2729918802845256,0.3282054749749241,0.9183745352553648,0.8672157373940866,0.8184476459380089,0.6540418638177005,0.741202110441779,0.8724445512692118,0.2657950455219141,0.8458438907526622,0.7309458756656583,0.5243320116628942,0.8355625178917905,0.7181297619610998,0.4349753903598097,0.5688265532779082,1,0.785096974852119,0.1253,0.0191,0.5934230205445423,0.0127,0.0213,0.2279,0.0182,0.0191,0.5139598575064663,0.0102,0.4531673977043067,0.5102024174796855,0.746,0.0161,0.5397,0.5052,0.0202,0.0204,0.0153,0.0185,0.0821,0.7666,0.0142,0.0145,0.0181,0.4656,0.0985
TCGA-UC-A7PF-01,0,0.0553430574111015,0.0,0.0586535291037104,0.0,0.0,0.0,0.2586357017399006,0.0,0.1689916674468682,0.2251860585071107,0.0,0.0794672346204895,0.2620361959331982,0.0491631374015396,0.3714,0.0,0.0,0.1142635228848821,0.0,0.0,0.1102486965644973,0.1679699099277442,0.1229888389621684,0.0746712760046916,0.0593831924357123,0.2240761259206152,0.0,0.0495372266360881,0.2709133589415279,0.2754918065627629,0.1602595759796913,0.2980612503992988,0.1815240186119667,0.172459727610881,0.0,0.515315197854289,0.3373920345489443,0.2355135617719581,0.0,0.125206356233111,0.1247530393391102,0.8667264135571127,0.268907161296491,0.8450997466232805,0.1521322531562281,0.4993205609985237,0.3560424203491451,0.9073380731850498,0.934778100373289,0.9168736597850624,0.7324241191541596,0.7085112971738077,0.9153947842807356,0.2911708659750159,0.7743152167590008,0.648188164284825,0.4477880783960851,0.8819141830210886,0.7551937911125832,0.6645875763747455,0.3060227200609253,1,0.8997591049873709,0.0208,0.0826,0.3216776719174925,0.4158,0.4369,0.3065,0.3908,0.0369,0.6417350766930539,0.0171,0.4299319309576817,0.4606313497420564,0.0454,0.43,0.0677,0.0781,0.1557,0.3739,0.4153,0.0189,0.0986,0.2544,0.4541,0.2897,0.5085,0.6204,0.0331
TCGA-C5-A1BJ-01,0,0.0260335645394483,0.0,0.0,0.065757891399846,0.0273707705184572,0.0,0.0,0.0,0.183576236099408,0.0594404735588141,0.0439490839435227,0.1287927894558138,0.0220886808127392,0.0980824100342223,0.4118,0.0,0.1924309841634371,0.0579306518723994,0.025768527072804,0.0,0.0,0.0351999406116994,0.2140074648499782,0.0896351626643619,0.0712833956817579,0.2020220947663429,0.0,0.1518879515111802,0.0233510620834564,0.1208582074602347,0.1045408468276453,0.0427638853623176,0.1367225899469165,0.1576755934399499,0.0293489586019786,0.1458971660597707,0.1668466090850927,0.2060730380069722,0.123294998662744,0.2060795543627627,0.1228508679231412,0.8941176470588236,0.3466392580552633,0.8292882536647963,0.1780400542830118,0.2409240370420077,0.2284320023441637,0.892205335594547,0.9109068554837946,0.896474094942241,0.7789196480184983,0.7710123927104454,0.910100281750324,0.3696061825111158,0.6647163200436164,0.7586929291893437,0.4721303068743999,0.8515697064155985,0.7087028536273721,0.4103869653767822,0.4294810771932052,1,0.8919154075411176,0.4606,0.4176,0.3913387153525836,0.0218,0.1753,0.4401,0.2515,0.3077,0.423346641424307,0.2432,0.630654421744101,0.4897655327383459,0.2086,0.0158,0.0179,0.0223,0.0177,0.0212,0.0166,0.0159,0.4178,0.2528,0.0199,0.0195,0.0169,0.9881,0.0133
TCGA-VS-A9UV-01,0,0.0570816785929979,0.1342215454891511,0.0604961498923521,0.0,0.0,0.0,0.0,0.0,0.064891968084553,0.1138948247488517,0.0,0.0,0.0,0.0,0.3738,0.0,0.0,0.0692149791955617,0.0,0.0,0.0,0.0,0.095829105667488,0.0,0.0612487358488713,0.1133334419605031,0.0559793240842112,0.0510934556474731,0.0,0.0,0.1439624325284398,0.0,0.05110098957992,0.4783624624209292,0.0,0.0580943777531501,0.3626339571337172,0.0,0.0575296732484252,0.3572475998118584,0.0573224410280914,0.846178914779208,0.2034053606144628,0.8430046419662557,0.2053954023933873,0.3094634948329083,0.3191669202420799,0.8428478246689713,0.9040632221366356,0.874502430466033,0.8689632531883158,0.8017516900478531,0.8770780755518167,0.0,0.867708689548718,0.8024524058922202,0.4268121497323682,0.8194917141130443,0.7566986891297145,0.6448150033944333,0.3678470944130651,1,0.8960125706939205,0.5363,0.7373,0.4827664418234771,0.8508,0.6438,0.8216,0.7381,0.2983,0.6264494785819785,0.4324,0.2936969599200976,0.4561976375801029,0.8797,0.757,0.7725,0.775,0.5297,0.7506,0.5415,0.0146,0.782,0.8244,0.0163,0.2653,0.0137,0.4163,0.4347
TCGA-FU-A23L-01,0,0.0,0.0,0.0,0.0,0.0,0.0332201907261093,0.1428324801465179,0.0,0.197952750990856,0.0286067513243108,0.0,0.3847346976571905,0.0,0.4645136117185151,0.3137,0.0864276440627184,0.349185844377462,0.1381192787794729,0.0316468307881818,0.0458885488764266,0.0,0.1540136593091161,0.3694466589360777,0.2213963824927464,0.2521821948609188,0.0513507788568076,0.0958055889584866,0.1019575722827422,0.1723792639285597,0.0631335390039665,0.0546097263015621,0.1989204596646708,0.0516334622190182,0.1385166367004666,0.2958828930129878,0.2768376840477942,0.6808221369161868,0.2989754272595868,0.2096909555385452,0.2881978068597884,0.2821002912987144,0.841730487208734,0.3110797718073748,0.7872028388668103,0.2056339186577291,0.3964904039726211,0.2410206128635988,0.7584893353336376,0.8830583042009836,0.856020827175943,0.5968341647576023,0.6991627178657195,0.8505855332558855,0.201450349354224,0.8531306710469795,0.7326159728682455,0.4682206335955318,0.9247431534081876,0.8114239742558327,0.6246393414799727,0.428931057096317,1,0.8189781116687986,0.0157,0.0261,0.3739437332375321,0.1997,0.0241,0.0298,0.0138,0.0195,0.4566190931568308,0.0111,0.6097214114211706,0.5358526922308369,0.0191,0.02,0.0232,0.0148,0.0992,0.0221,0.0174,0.0137,0.0207,0.0243,0.0822,0.1745,0.0154,0.9888,0.0113
TCGA-PN-A8MA-01,0,0.0,0.0,0.5378319141920592,0.0,0.5232675601050576,0.3508181446513972,0.0,0.0,0.1828272425594773,1.0,0.4673741774029104,0.1187146958051671,0.0,0.0,0.431,0.623529411764706,0.0896129371800392,0.0,0.0,0.3973549073429558,0.6465468326784931,0.592658121350094,0.0,0.7131798259151799,0.2358537806710065,0.2394088509417975,0.0,0.0,0.2073689221576545,0.3585079530429905,0.0486834923192888,0.0,0.0460302116783537,0.7270285418956594,0.2724553060234997,0.6213434906916752,0.2114823256557901,0.0597206870164101,0.1418782451512943,0.9209159911093896,0.1615007856794978,0.0,0.8610845523791311,0.5303102719053012,0.2577949582596537,0.5091766205878405,0.160890782251975,0.0366512295349292,0.4436066836523078,0.0353345113599919,0.2554363728491803,0.5627260457262386,0.4330676067246191,0.7212470887147999,0.7134687777645918,0.1284363348691391,0.1952604069611434,0.2700149495849104,0.1855189058728881,0.4343601493550577,0.6122992955511837,1,0.0844106513255718,0.015,0.0251,0.4955140243234989,0.0203,0.0339,0.0691,0.0209,0.6467,0.6836786852680838,0.0181,0.2876251511842769,0.3873347893569838,0.5024,0.015,0.5074,0.8161,0.4918,0.021,0.0209,0.0168,0.5295,0.0337,0.3695,0.0215,0.0247,0.9867,0.403
TCGA-JW-A5VK-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696485670965127,0.0,0.0558936429173298,0.1011143041944014,0.1907807334630951,0.0414621724233725,0.0,0.0,0.7374,0.2572955158294217,0.0,0.0,0.0,0.0,0.0,0.0,0.0486755326858965,0.1145626273226742,0.0,0.0,0.0482168817416587,0.0,0.1013657703798548,0.0,0.0465521274660151,0.0,0.1219034668064748,0.2990384125435844,0.0,0.0864151540832766,0.0,0.1312600969305331,0.0495522498178565,0.1372418817843934,0.2930906150354244,0.836556949649666,0.2421518946999394,0.8091621545532517,0.1223917424024345,0.1035934773855858,0.3206996427404176,0.4951340421368469,0.8489956745867157,0.844953245756903,0.8184997252374733,0.8937475533015093,0.8172161465635809,0.0,0.9252757149168912,0.8087738703037674,0.7088030232181787,0.8999093482617132,0.894496237754957,0.6421418873048201,0.1252882316853885,1,0.9314066061074352,0.5496,0.8274,0.3894660651911695,0.6367,0.7018,0.7765,0.0179,0.7697,0.2617102660403088,0.3276,0.2993169032418235,0.3875842701343468,0.3913,0.0174,0.5597,0.4916,0.0313,0.0184,0.8162,0.0932,0.6062,0.931,0.6257,0.0839,0.5163,0.9698,0.013
TCGA-VS-A9UO-01,1,0.7904412437546897,0.7747240197944423,0.965814535368621,0.6864815905076763,0.524691417411466,0.5076680262795098,0.1170267064987314,0.7167316538882804,0.8359288040029543,0.8236599284421847,0.8765254734760712,0.1633484581905732,0.8012251647916521,0.8840016582804283,0.0154,0.4349645460900829,0.172065132449803,0.4134812760055479,0.2401771642845497,0.3928763740954282,0.2266211311786054,0.8244951994457093,0.7398898391071169,0.5747391814309525,0.6197040659027757,0.7374698559603727,0.5560152197713445,0.88286509951675,0.9050444860304014,0.643385151648704,0.5605056359871424,0.7797016930272178,0.7361475194966905,0.8995610618953682,0.5138904649411473,0.36547864067724,0.776701455534229,0.6399965989286626,0.1952209239055252,0.3122227448376357,0.6964612260275861,0.0713051979794688,0.8069047391401344,0.0706377629520024,0.3462927170292387,0.8190259696685007,0.8688846062819082,0.0416150283738829,0.0715915150796942,0.079064034762267,0.0,0.0986976260451419,0.1111444938508993,0.6394240948549651,0.1892544299257355,0.085453306865711,0.1739644878022936,0.1438181876013868,0.3154417680185509,0.2106670061099798,0.9045080493325716,0,0.0747293989312312,0.0094,0.0689,0.7931207445993436,0.0113,0.0192,0.014,0.0173,0.0135,0.7269787465749611,0.012,0.582376017394197,0.7717649531318151,0.0192,0.0113,0.0125,0.6535,0.0653,0.0143,0.0104,0.0119,0.0159,0.0182,0.0152,0.0105,0.0142,0.9917,0.0125
TCGA-HM-A3JJ-01,0,0.0583353159715232,0.0,0.0343018406811878,0.0791993116253792,0.0,0.0,0.1778331556903307,0.0,0.1994715434468266,0.0521946307076363,0.0,0.0272941939068432,0.0,0.2101301424983132,0.4293,0.035324078697693,0.2003572396855014,0.0,0.0,0.046453290605587,0.0,0.0,0.0320426873459921,0.1923575529353663,0.1529745598790342,0.1472495600599621,0.031740761347524,0.0716192972397411,0.0290308283266029,0.141742457630514,0.0552335404049593,0.252889285685033,0.1029146733075562,0.1315649635674093,0.1864509939445206,0.157203125436546,0.2771713051823417,0.2518068191480316,0.05879314956055,0.0,0.0325023202815581,0.8109092390418772,0.3529655480128756,0.8247706842480866,0.1033268906526298,0.2373926318614951,0.2816377590695472,0.9004892048790033,0.818984416661729,0.8014312395062348,0.6728399026555619,0.7514972334048111,0.8561938335403064,0.2871797586279906,0.6799623969607427,0.6346735619217839,0.4968672608329155,0.8733420274181749,0.7540958780937959,0.6676001357773254,0.2187810708468194,1,0.7467940185313845,0.5603,0.0523,0.344628121960587,0.5861,0.0253,0.4778,0.0195,0.3563,0.3889562885805755,0.441,0.3681652302879734,0.3710542034544764,0.2685,0.0371,0.0289,0.5029,0.0227,0.0242,0.0164,0.4605,0.5157,0.0255,0.0243,0.0432,0.3902,0.8423,0.5117
